3.071109,3.188712,6.7031727,0.44576877,1.5739374,4.9693522,10.046919,0.48088542
2.045282,0.33827242,12.126541,0.18528408,22.787306,4.741645,19.735884,6.2781014
7.0745883,1.9973652,5.283149,1.7839539,8.755128,1.6987612,8.805131,5.769343
3.615611,4.919278,3.0395987,4.3751807,0.596968,1.5688329,7.3319407,5.332844
8.274875,2.6263657,12.379488,1.8678454,1.3630644,3.5674424,13.001242,6.1140637
6.403977,4.7214246,5.911294,2.7248614,9.403705,4.601512,8.476684,5.6677403
4.395503,1.4024879,11.658319,1.3806525,1.3260907,3.0783784,10.878321,0.31989834
3.854219,5.397811,5.292544,3.7668872,3.050164,3.670799,6.6474824,5.2685657
1.635553,1.8955727,6.376143,0.44399786,3.2268293,3.7079954,2.434685,1.4515767
4.8341,0.5998014,2.7827096,0.27578503,0.6230955,4.370474,1.1814771,4.844421
6.016807,1.2588781,22.932981,1.6851225,8.458002,3.4037619,0.3927183,1.3441671
4.572696,0.19335352,6.2246237,4.5525603,7.208814,1.8399917,3.892257,5.364912
3.6864717,0.22497042,1.320362,2.6438503,1.9012481,5.1845636,3.5701342,5.7230883
5.0802836,0.6137088,9.146285,0.76240736,4.4790773,4.6591077,3.9882917,1.6337167
8.083053,0.48967403,19.052069,1.536436,0.9961016,1.8293505,8.663182,0.8099341
2.106834,4.0606127,15.1121855,4.364681,0.98139346,0.8274598,1.8383756,4.664098
0.021332594,6.1460176,1.4014108,2.8956761,0.12077778,1.3430135,3.1611643,6.0818734
9.992505,0.8313934,22.315544,1.3665057,4.366387,4.1665797,0.016865034,2.1197233
3.0250459,3.5025964,2.874481,1.2270495,5.9584613,4.404065,8.978005,6.110293
5.3260617,4.398719,2.295455,3.6664093,2.3725123,1.4796891,9.275037,5.695343
7.4950595,4.668367,2.3897223,2.7878423,2.9068332,4.953018,3.7439187,5.9321733
2.2091506,3.3069873,9.828331,4.221311,3.763815,4.7190094,9.2584915,5.5225577
3.1488051,5.5490856,5.9870615,4.130635,4.6949115,5.8062434,4.417692,4.835638
5.089383,1.9443336,7.8220043,4.1705027,2.6092513,6.2111287,6.045404,5.2313547
13.536527,1.2368114,23.855099,1.3031616,3.2165859,6.245533,7.461367,1.0732805
2.0043552,3.8288493,2.7249012,2.1239185,5.4803596,4.3285236,0.041666377,4.8324285
2.085046,4.7927856,5.471036,4.027725,2.1511796,4.464518,4.6098514,5.295022
11.851556,1.2025331,9.753101,1.4563824,6.77502,5.8537526,5.2139845,6.1966634
2.167986,0.5756342,19.249113,0.91321176,3.1253815,4.429237,6.2286673,0.64578027
4.519803,2.8124504,17.809486,4.4389863,9.339712,4.7757225,14.665181,5.1846232
0.5811126,6.2776055,2.7703855,0.27391323,4.687589,5.8274655,8.511319,5.978589
13.160842,0.9850243,20.609585,1.393897,8.868117,5.6858363,5.107037,0.96585804
3.9893339,0.34850514,5.8656297,1.2521876,3.1053085,4.415055,0.40153685,5.9753904
6.615902,0.7195781,0.56303984,0.81941795,4.9245543,0.22891662,2.3398056,5.966517
6.0925736,1.573726,14.776228,1.5025382,4.1757555,1.093262,3.412963,0.6371932
4.3953443,2.1698818,22.21725,2.9731638,15.567604,2.7564707,0.04457865,4.9786754
9.315593,3.3120432,7.951017,3.2212546,1.4153996,2.7103426,3.504402,4.8446236
8.821344,2.8174846,7.896815,1.7492743,8.183059,3.9520228,5.530373,0.103095874
4.3591595,6.0582137,14.401757,1.4122329,4.9615355,4.1471405,9.759522,6.187192
10.6248865,5.960803,7.9912987,4.329549,2.4199636,5.278753,0.19207872,4.2284784
4.1185,5.454137,4.207996,5.254955,2.4622967,6.262047,5.0637383,5.3600893
4.100682,1.6343578,14.228911,1.2671721,4.985872,4.7753086,0.008891584,0.94088566
0.4219876,1.4389277,5.627794,3.6269252,4.210717,4.710736,8.930701,5.780173
10.926417,0.9659456,14.841287,1.6379911,1.7729282,5.255364,3.747598,6.1010447
18.537527,1.2885298,25.628893,1.2778625,6.842035,3.9467902,11.573408,0.20000154
4.902168,5.2906966,9.314093,4.352355,5.004729,1.0227318,1.4791435,4.7204127
6.3308434,1.0761824,18.697369,1.3167753,6.390101,4.85566,13.279448,0.14468572
6.2017503,3.0826755,10.110121,4.426491,3.0498807,1.6594472,1.182714,5.3614254
17.73863,1.4269911,10.446436,1.3786393,2.1188388,0.030352475,5.7937627,5.922399
7.0896063,0.95580757,16.669796,1.1559674,7.5690866,3.976002,6.713313,0.2505315
7.8134475,6.2446594,3.813946,5.5464716,1.9646615,5.9836626,1.3866191,6.0851836
4.461193,2.4520411,4.9725485,3.2888503,1.1931553,3.6848552,15.627507,5.732404
8.292323,1.0964531,9.509239,1.236787,6.362829,4.91715,1.409426,0.8105702
2.9960058,1.5097008,3.349978,0.42108232,2.8855715,2.4508104,4.1317015,5.7631226
7.1619964,0.72907054,7.1619964,0.72907054,3.6506271,2.9909894,4.2175584,0.3165182
8.605332,6.0005302,11.979392,4.4658866,8.302002,4.40364,12.188312,5.262736
3.2416599,2.8489003,13.845417,1.0823411,5.45756,5.4529767,8.645242,0.061284747
5.811821,4.7782297,2.165345,4.2658143,1.3801054,4.6097274,1.1311167,0.48211616
4.987421,0.83250177,7.911833,1.4532503,2.2497072,4.1570816,7.6124125,5.9201055
1.5705254,5.9635496,2.9477234,5.726029,4.3260117,2.058309,4.4469237,5.9819746
9.252555,3.8387141,16.652395,5.802702,0.48910537,3.873474,21.843855,5.6580515
16.229773,2.638302,13.472364,4.18161,10.062189,3.2085838,2.4548788,5.5855393
14.682091,2.5745592,12.113132,2.0353904,12.628787,3.206703,9.111555,5.8256803
4.420249,0.5525363,15.524399,5.658816,29.437223,4.756513,19.09648,5.6127625
3.6916068,2.3958776,2.8017142,0.8277439,8.990249,1.8611039,7.2076073,6.144172
4.8859663,0.8773064,20.066032,1.7963369,4.082073,3.112165,9.106688,0.45607728
3.4617372,0.10823395,3.6588264,4.581026,4.955752,4.367454,9.750781,5.5433946
2.1726277,5.9924045,2.6241229,1.5348896,1.9980954,4.121134,6.20186,5.747324
8.802724,2.3151371,18.508385,1.7021252,5.304393,3.5907586,5.56482,0.35683745
8.181753,5.4816804,0.047955316,0.24847636,0.51389754,3.7785037,0.008666413,0.5880713
4.082187,1.5079556,13.135947,1.2974108,7.6818023,3.5538943,6.1565256,1.6084809
5.390727,2.8608263,12.973857,1.5117632,5.9060187,4.1321473,4.094354,0.55570453
3.8624563,5.891188,13.299028,5.066552,7.1554694,1.3933985,8.484178,5.2934246
6.0886574,3.0837586,19.745129,1.6728121,4.22309,3.7959206,7.882353,0.27092227
5.70572,6.2030864,15.180586,1.33021,0.8102956,2.2584438,5.584012,0.17268066
1.7053939,0.4997477,12.400122,4.6051507,5.3639393,1.7583086,0.30089554,6.1566553
1.6940228,0.18051037,20.523823,1.4452752,2.9679282,4.7279997,1.5239966,1.5303817
2.412249,0.5492795,4.670406,3.3803003,1.5931149,0.74221396,6.575146,5.494715
19.608578,1.5361434,17.39355,1.4411094,6.5005755,1.5286794,7.0999475,0.764564
3.3773947,1.2640185,1.188397,2.2616313,5.824127,3.7064714,6.911984,5.4376287
1.234126,0.69855326,3.4775603,0.26512316,5.337106,1.6037709,6.2232466,5.9784374
4.7650385,5.8201203,10.713951,4.841343,2.6782992,5.1171436,2.2180858,0.013586445
2.223571,5.2975173,1.4657811,4.778193,3.19196,1.7391412,3.491167,5.3949194
5.0326695,5.613657,1.6680559,4.2406206,5.940172,4.9754996,11.404212,2.0377388
9.1830225,2.8885925,3.7138374,0.4815862,5.4636116,2.1330028,0.20449041,0.27609828
5.0579677,3.0802808,3.393221,2.7670717,4.639272,2.1902196,3.2915163,5.0933394
5.3165874,5.7204223,2.0745585,5.6760087,5.1824045,2.6783197,6.7827044,5.7344275
0.98254997,2.9176626,3.680264,2.4963896,10.719393,3.040616,4.774895,6.078348
5.906775,0.047228985,3.963378,0.7753819,2.2162616,3.2244287,9.55915,0.48740157
8.170723,5.600377,2.519353,2.6766493,7.152712,4.6835237,0.32478848,4.4838934
1.5770335,2.6842253,4.431927,2.9394336,7.7933326,3.585357,0.007944587,3.7145967
3.753888,5.3885255,7.2690825,5.1053753,4.8063307,0.40858617,5.754318,5.047105
5.253216,4.778247,3.0317252,1.9920381,7.0019603,3.92471,4.695061,0.2672631
1.6669931,1.0669369,11.05789,1.3733821,2.239105,2.8479466,6.801775,5.955959
5.522172,5.9500313,5.186331,5.0418777,4.577755,6.1256204,5.7088904,5.303618
6.7084665,1.3477472,18.302511,1.3413718,11.04126,4.394506,0.1173543,5.4895086
0.8830533,3.9449072,8.844246,3.6988804,9.917333,1.7557161,5.1557264,5.093205
4.7648306,0.6733579,10.813618,1.1188182,2.3579774,3.328241,7.7777047,0.53734154
2.7484949,5.9721684,9.24707,4.684619,4.0138655,1.6318196,7.190661,5.2503223
6.9878445,2.4381444,9.9548,4.110642,3.6107798,3.5296,12.4807205,4.86097
4.0612836,2.6403503,12.68547,1.0389236,5.8771257,1.583126,5.9604454,1.0324992
4.050578,4.1242733,0.29167524,4.5819125,2.5216005,0.10472559,13.356141,0.92647666
4.6607976,1.3118615,0.82917625,3.7532387,9.62752,3.7260113,6.6339917,3.102547
5.2864113,2.8060312,9.502283,3.7069607,9.947724,3.3714125,8.553585,2.387879
8.230388,0.7863545,5.721491,6.0196395,6.6183653,6.1294208,0.3164599,4.969708
21.155972,0.32781005,34.379223,0.854853,1.6263462,6.2407956,0.28325397,0.044522386
4.7791314,2.117827,37.93825,1.6513897,6.170602,4.139383,6.472794,0.3079583
6.4482493,3.7635593,8.404159,3.3328297,4.440723,2.7555654,3.615168,5.009896
10.7489195,1.2161229,14.66088,1.1778096,4.669486,5.0151563,6.582429,0.5360986
1.7157338,1.0765368,16.88728,4.3383174,2.8246543,2.4460666,0.81896955,4.733052
6.1677394,1.0145124,18.545845,1.4868661,5.38772,4.5441093,6.310179,1.2919896
1.8283203,2.8703215,4.276607,2.0112123,4.707975,4.5819707,0.27002257,5.206339
1.0261378,3.2741778,4.0871825,2.0057724,1.2639327,1.2834,3.814459,5.8445764
6.456093,1.3405824,1.684698,4.1016464,2.7720957,4.3934374,5.4459906,4.9847174
4.8885717,5.9806376,16.36593,1.0365977,3.4735334,0.17764437,3.8618095,1.1771544
7.244805,3.4057317,4.1327987,3.2249608,6.3805823,4.521078,0.31338936,5.0542793
2.1640291,2.6423016,8.035337,1.3401244,2.9972126,4.703774,5.578925,6.152841
1.1073744,0.6295983,3.9378777,1.0601223,1.125688,2.9887598,3.7712445,5.8017254
4.144435,0.22179492,10.866614,0.6700913,3.1647356,5.7136297,4.232389,0.8674901
5.8917947,4.01204,12.830137,4.1884565,7.8315253,3.1980734,10.192863,5.0162106
0.09202311,2.809338,2.7960339,1.4170922,2.5220058,4.064243,3.9942951,5.6952853
